,0,1,2,3,4,5,6,7,8
29748,41,0,88,-2,42,19,48,47,0
29749,86,4,89,0,2,-5,3,86,84
29750,43,0,86,0,42,-7,42,44,2
29751,54,-2,81,0,54,0,27,26,0
29752,53,0,87,0,52,-10,34,35,2
29753,37,0,76,0,36,25,39,40,2
29754,51,2,81,0,52,3,29,29,0
29755,37,-3,81,0,38,6,43,42,0
29756,37,0,97,0,36,18,59,60,2
29757,53,0,86,1,54,6,33,32,0
29758,37,0,103,0,20,21,66,82,16
29759,37,0,83,0,36,-4,45,46,2
29760,37,0,76,0,34,-4,40,43,2
29761,37,0,78,0,-4,1,42,83,42
29762,38,0,76,-1,36,-30,38,40,2
29763,45,0,86,0,44,-11,40,42,2
29764,85,2,88,0,2,0,3,85,82
29765,80,-1,84,-2,-42,5,5,128,124
29766,38,1,79,0,38,5,41,40,0
29767,43,0,88,0,42,-3,44,46,2
29768,37,0,76,0,26,-27,40,50,10
29769,43,0,81,7,42,-1,37,39,2
29770,37,0,104,-1,28,5,67,75,8
29771,37,0,90,-3,6,-4,52,84,32
29772,37,0,83,-4,-4,-15,46,88,42
29773,49,0,87,0,50,26,38,38,0
29774,37,0,84,0,26,-10,47,58,10
29775,44,3,83,0,44,2,38,39,0
29776,52,3,80,0,52,0,28,28,0
29777,43,0,83,0,44,9,40,39,0
29778,37,-1,79,-2,36,-20,41,43,2
29779,45,0,83,-2,44,-13,37,39,2
29780,41,0,77,0,42,4,36,35,0
29781,52,5,80,0,52,0,27,28,0
29782,37,0,80,0,26,-12,43,54,12
29783,44,4,88,0,42,-26,45,47,2
29784,37,0,77,0,8,-21,40,69,30
29785,85,0,89,0,2,-18,4,86,82
29786,37,0,95,0,10,26,58,84,26
29787,45,0,88,0,44,-29,42,44,2
29788,49,-1,85,0,50,4,36,36,0
29789,48,0,88,-5,46,0,40,41,2
29790,46,4,86,0,46,2,40,39,0
29791,56,0,95,-2,56,11,40,39,0
29792,43,1,81,0,42,0,38,39,2
29793,53,0,81,2,54,0,28,27,0
29794,42,-2,84,0,42,0,42,43,0
29795,38,0,82,0,38,-1,44,43,0
29796,55,2,83,0,54,0,28,29,0
29797,49,4,87,0,46,-7,38,41,2
29798,37,0,93,0,16,20,55,77,22
29799,39,0,106,1,38,0,67,67,0
29800,44,0,77,0,44,8,34,34,0
29801,48,0,80,0,46,0,32,34,2
29802,44,0,83,0,44,12,40,39,0
29803,81,0,84,0,-12,4,3,97,94
29804,43,0,86,-1,42,-6,43,45,2
29805,38,1,76,0,38,12,38,37,0
29806,41,-2,86,-3,38,-9,45,47,2
29807,37,0,76,0,20,-20,39,55,16
29808,49,-4,83,-2,46,-24,34,36,2
29809,37,0,97,0,26,6,60,71,12
29810,52,5,81,0,52,1,29,29,0
29811,56,0,97,0,54,18,40,42,2
29812,53,-2,77,6,52,-16,25,26,2
29813,50,4,84,0,50,0,35,35,0
29814,37,1,75,0,26,-4,38,49,12
29815,43,-2,81,0,44,29,38,37,0
29816,48,-3,79,0,46,-2,31,33,2
29817,51,-3,88,0,50,-9,37,39,2
29818,50,0,80,0,50,0,30,31,0
29819,46,0,82,2,46,1,36,35,0
29820,38,1,90,0,38,0,51,51,0
29821,55,2,87,0,54,0,32,33,0
29822,45,0,87,0,46,8,42,41,0
29823,37,-1,76,-3,36,-6,39,39,0
29824,82,0,86,0,-40,4,5,128,124
29825,37,0,78,0,36,-3,41,42,2
29826,48,0,83,0,46,-1,35,37,2
29827,45,0,76,0,46,31,31,29,0
29828,38,-4,76,0,-2,0,38,79,40
29829,41,0,79,4,38,-1,39,41,2
29830,49,0,88,0,50,27,40,39,0
29831,37,0,78,0,12,-11,42,65,24
29832,37,0,102,8,28,0,65,73,8
29833,46,-4,76,1,46,0,30,30,0
29834,41,0,109,4,38,0,68,70,2
29835,37,0,77,0,-10,-30,41,88,46
29836,55,2,80,0,54,0,25,26,0
29837,46,-1,76,0,46,-1,30,30,0
29838,37,0,84,1,28,-6,47,55,8
29839,55,-2,83,1,54,0,28,28,0
29840,55,0,82,1,54,0,26,28,2
29841,37,0,76,0,20,-17,40,55,16
29842,57,5,97,0,56,2,40,40,0
29843,43,0,97,0,42,-2,53,55,2
29844,58,3,88,0,56,0,30,31,2
29845,45,1,88,0,44,-5,42,44,2
29846,53,1,86,8,52,-12,33,35,2
29847,37,0,104,-1,24,0,67,80,14
29848,43,0,88,-6,42,-3,45,47,2
29849,37,0,79,0,30,-3,43,48,6
29850,54,-3,77,0,54,0,23,23,0
29851,42,5,77,0,42,0,36,36,0
29852,56,0,96,0,54,-23,40,42,2
29853,37,0,79,0,10,-5,42,69,26
29854,49,0,79,0,46,-26,31,33,2
29855,44,0,83,0,42,-23,40,42,2
29856,79,1,83,0,-42,-22,4,127,122
29857,51,-3,88,0,50,-20,37,39,2
29858,46,0,76,3,46,0,30,30,0
29859,37,1,77,0,36,8,39,41,2
29860,37,3,77,0,34,0,40,44,4
29861,37,0,82,-1,34,-26,45,48,4
29862,53,-4,87,0,54,4,34,33,0
29863,56,0,81,1,54,-4,25,26,2
29864,45,0,82,8,44,0,37,38,2
29865,37,0,75,-1,26,-13,38,49,10
29866,39,-5,81,2,38,0,42,42,0
29867,47,0,78,-5,46,0,31,32,0
29868,38,-3,86,0,38,0,48,48,0
29869,37,0,80,2,16,18,43,65,22
29870,46,5,81,0,46,11,35,34,0
29871,43,0,85,2,42,0,42,44,2
29872,38,4,79,0,38,18,42,41,0
29873,43,0,81,2,44,27,37,37,0
29874,48,0,82,0,46,0,34,35,2
29875,41,0,83,0,42,12,42,41,0
29876,102,0,102,-5,70,-5,1,33,32
29877,37,0,81,0,10,19,44,70,26
29878,41,0,75,0,42,16,34,34,0
29879,37,0,104,0,26,-6,66,78,12
29880,45,-1,86,-5,44,-9,41,42,2
29881,48,0,80,-4,46,0,32,34,2
29882,40,-2,106,0,38,0,65,67,2
29883,41,6,93,0,38,0,53,55,2
29884,46,3,86,0,46,9,41,40,0
29885,52,2,84,0,52,0,32,33,0
29886,39,-2,82,0,38,0,43,43,0
29887,47,2,86,-3,46,0,39,39,0
29888,43,-1,80,0,42,-13,37,39,2
29889,37,2,79,0,0,0,41,79,38
29890,37,0,80,0,10,31,43,70,26
29891,56,1,80,0,56,6,24,23,0
29892,37,0,78,0,-4,-25,41,83,42
29893,46,0,77,0,44,-28,32,34,2
29894,37,-2,81,0,38,22,43,42,0
29895,40,5,77,0,38,0,37,38,2
29896,44,0,86,-1,44,0,42,42,0
29897,43,0,79,2,42,-5,35,37,2
29898,44,-1,77,0,44,20,33,33,0
29899,43,-1,76,0,42,-19,33,35,2
29900,41,0,82,0,38,-4,41,43,2
29901,49,4,87,0,46,-4,38,41,2
29902,42,1,78,0,42,0,37,37,0
29903,40,1,81,-5,38,0,41,42,2
29904,37,0,77,0,6,17,40,72,32
29905,85,0,88,-56,0,0,3,88,84
29906,105,1,106,8,70,-1,2,36,34
29907,37,0,79,0,18,-12,43,61,18
29908,56,0,79,0,56,27,23,22,0
29909,37,0,77,-2,38,20,39,38,0
29910,74,3,79,7,-42,0,4,123,118
29911,37,0,77,0,30,25,40,46,6
29912,41,0,76,-6,42,0,35,35,0
29913,37,0,75,0,26,14,38,49,12
29914,45,0,84,0,44,-21,38,40,2
29915,41,0,76,0,38,-22,35,37,2
29916,85,-1,88,0,2,7,3,86,82
29917,37,1,76,0,30,-1,40,45,6
29918,50,2,87,0,50,0,37,38,2
29919,105,-11,108,0,70,0,3,38,34
29920,51,0,81,-7,52,22,30,30,0
29921,53,2,81,0,52,-30,27,29,2
29922,44,0,86,-7,44,3,42,42,0
29923,37,0,75,0,26,7,38,49,12
29924,79,0,83,0,-28,27,4,112,108
29925,46,1,77,0,46,3,32,31,0
29926,42,-5,84,0,42,0,42,43,0
29927,44,1,87,0,44,0,43,43,0
29928,38,0,77,0,38,10,39,38,0
29929,37,0,81,0,30,2,44,50,6
29930,49,0,88,2,46,-6,40,42,2
29931,46,-4,109,0,46,0,64,63,0
29932,46,0,80,0,46,5,34,34,0
29933,41,0,87,1,38,-16,46,48,2
29934,59,1,86,0,60,23,28,27,0
29935,37,0,100,0,34,9,64,67,4
29936,42,4,78,0,42,0,36,37,2
29937,52,0,87,6,52,0,35,35,0
29938,45,0,84,0,44,-12,38,40,2
29939,37,0,90,0,34,-6,53,57,4
29940,40,0,78,1,38,0,38,39,2
29941,55,0,81,-1,54,-2,26,27,2
29942,37,4,81,3,-2,0,43,83,40
29943,46,0,90,0,46,0,44,43,0
29944,53,0,79,0,54,4,26,24,0
29945,50,2,84,0,50,0,33,35,2
29946,37,0,105,0,18,13,68,87,18
29947,55,-1,78,0,54,-1,23,24,2
29948,37,0,80,0,20,28,43,59,16
29949,47,-5,84,0,46,0,36,37,0
29950,45,-1,85,-4,44,-6,40,41,2
29951,38,5,106,0,34,0,68,72,4
29952,43,2,88,0,42,0,44,46,2
29953,37,0,78,0,6,-13,41,73,32
29954,37,0,79,0,8,-3,43,72,28
29955,37,0,78,0,2,11,41,75,34
29956,41,4,106,1,38,0,65,67,2
29957,37,-80,106,-1,34,-2,69,72,4
29958,49,0,76,-4,50,3,27,27,0
29959,44,2,83,-1,44,0,38,39,0
29960,37,0,76,0,28,-20,39,47,8
29961,53,-3,79,0,54,0,25,24,0
29962,46,-1,83,0,44,-21,37,39,2
29963,38,2,79,0,38,0,41,40,0
29964,37,0,76,0,24,-26,39,52,14
29965,85,1,88,0,2,5,3,86,82
29966,43,0,77,-4,42,0,34,35,2
29967,46,0,81,0,46,10,35,34,0
29968,46,0,84,0,46,4,38,37,0
29969,37,0,76,-2,30,6,39,45,6
29970,43,0,75,-5,42,0,32,34,2
29971,37,0,77,0,8,14,40,69,30
29972,59,-1,87,0,56,-27,28,30,2
29973,49,4,82,0,46,-8,33,35,2
29974,52,3,82,2,52,0,30,30,0
29975,85,0,89,0,6,29,4,84,80
29976,83,0,87,0,-40,11,4,128,124
29977,37,0,80,0,34,23,43,46,4
29978,48,1,83,4,46,0,35,37,2
29979,37,0,79,0,2,8,42,76,34
29980,43,3,79,0,42,0,36,38,2
29981,53,0,86,5,54,0,33,32,0
29982,43,0,79,-4,42,-7,35,37,2
29983,37,0,105,0,18,19,68,87,18
29984,104,0,105,-6,70,0,1,35,34
29985,38,0,109,0,38,16,72,71,0
29986,47,-2,87,3,46,0,40,41,0
29987,45,0,81,-2,44,-4,37,37,0
29988,44,-1,77,0,42,-12,33,35,2
29989,72,-11,76,-10,-40,10,4,117,114
29990,53,0,83,0,54,3,30,29,0
29991,37,0,79,1,16,-3,42,63,22
29992,79,4,84,8,-40,5,4,125,120
29993,41,0,81,0,42,14,40,39,0
29994,51,0,86,0,52,5,35,35,0
29995,37,0,82,2,20,16,45,61,16
29996,37,0,104,-2,18,0,66,86,20
29997,42,0,79,6,42,0,37,37,0
29998,43,-5,79,-1,42,4,36,38,2
29999,43,-1,77,0,42,-13,34,36,2
30000,41,5,79,0,38,-18,38,41,2
30001,64,1,113,0,64,19,48,48,0
30002,43,-2,81,-1,42,0,38,39,2
30003,37,0,77,0,6,-6,40,72,32
30004,37,2,80,0,34,3,43,46,4
30005,37,0,76,-2,24,-4,39,52,14
30006,43,-2,108,0,42,0,65,66,2
30007,37,0,78,0,26,-1,42,52,10
30008,41,1,76,0,42,31,35,35,0
30009,37,0,81,0,26,9,44,55,10
30010,49,0,84,-6,50,0,35,35,0
30011,42,0,85,-5,42,0,43,44,2
30012,80,0,84,0,-32,0,4,117,114
30013,43,0,86,0,42,-25,42,44,2
30014,37,0,82,0,26,6,45,56,12
30015,64,0,113,0,64,7,48,48,0
30016,47,0,100,0,46,0,53,54,0
30017,49,0,76,-3,50,7,27,27,0
30018,45,0,85,0,44,438,41,41,0
30019,82,-1,86,0,-6,0,4,94,90
30020,58,3,91,0,56,0,33,34,0
30021,43,0,83,1,44,20,40,39,0
30022,84,0,87,0,0,0,3,87,84
30023,37,0,81,0,36,-24,44,45,2
30024,79,-4,84,0,-40,1,4,125,120
30025,38,-4,100,0,38,0,63,62,0
30026,81,0,84,0,-14,-15,3,99,96
30027,51,-1,83,0,50,-9,32,34,2
30028,41,3,76,0,38,-22,35,37,2
30029,37,0,79,0,6,-27,43,74,32
30030,39,-4,79,0,38,0,39,40,0
30031,56,-5,87,2,56,0,31,30,0
30032,78,4,82,0,-46,0,4,128,124
30033,37,5,77,2,34,0,40,44,4
30034,37,1,77,0,2,28,40,74,34
30035,41,0,86,0,42,6,46,45,0
30036,37,0,76,0,20,4,40,55,16
30037,45,1,87,6,44,0,43,43,0
30038,37,0,76,2,24,-16,39,52,14
30039,37,0,77,0,28,-28,40,48,8
30040,43,0,80,0,44,16,37,36,0
30041,37,0,79,4,2,-10,43,77,34
30042,37,0,77,0,34,-23,41,44,2
30043,37,0,79,0,36,-17,41,43,2
30044,48,4,83,0,46,0,35,36,2
30045,51,0,78,0,50,-13,27,29,2
30046,39,0,81,-6,38,0,41,42,0
30047,52,-5,86,0,52,-2,34,35,0
30048,44,0,83,0,44,14,39,39,0
30049,37,0,78,-1,20,-24,42,57,16
30050,41,4,87,0,38,0,46,48,2
30051,106,-3,107,-5,72,0,1,35,34
30052,53,0,85,0,52,-12,32,33,2
30053,37,0,84,0,20,-6,47,63,16
30054,46,4,79,0,46,22,33,32,0
30055,46,4,86,0,46,13,40,39,0
30056,37,0,75,0,20,-6,38,54,16
30057,45,0,82,0,44,-23,37,38,2
30058,38,0,92,0,28,16,54,64,10
30059,49,-1,77,-2,46,-34,28,31,2
30060,80,0,84,0,-36,-14,4,120,116
30061,52,0,81,-5,52,5,30,30,0
30062,45,0,79,0,44,-1,34,35,2
30063,37,0,105,0,30,-9,68,74,6
30064,46,1,81,0,44,-30,35,37,2
30065,45,0,106,-1,44,-1,62,62,0
30066,41,0,85,0,38,1,44,46,2
30067,49,0,77,-2,50,0,28,28,0
30068,41,0,81,8,38,0,40,42,2
30069,41,5,77,0,38,-23,36,39,2
30070,43,0,83,0,42,-5,40,42,2
30071,44,4,83,-4,44,14,39,39,0
30072,51,3,81,0,52,11,29,29,0
30073,44,2,79,0,44,8,35,35,0
30074,42,0,83,-11,42,0,40,41,2
30075,37,0,76,0,36,12,39,39,0
30076,43,0,82,0,42,-13,39,41,2
30077,49,0,83,0,46,-14,34,36,2
30078,43,0,75,0,42,-18,32,34,2
30079,56,0,83,0,54,-16,27,29,2
30080,46,0,83,0,46,2,37,37,0
30081,50,0,83,-1,50,-1,33,33,0
30082,41,-3,81,0,42,13,41,40,0
30083,37,0,76,0,28,21,39,47,8
30084,45,-2,79,0,44,-8,33,35,2
30085,41,0,100,0,38,-24,59,61,2
30086,46,0,80,0,44,-25,34,36,2
30087,37,0,106,-2,34,-24,69,72,4
30088,56,1,79,0,56,21,24,23,0
30089,42,3,84,0,42,0,41,43,2
30090,46,0,81,8,46,8,35,34,0
30091,37,0,77,0,10,6,40,66,26
30092,56,0,84,0,54,-13,28,30,2
30093,56,0,80,0,56,4,24,23,0
30094,56,3,82,0,56,14,26,25,0
30095,53,0,84,0,52,-28,32,33,2
30096,46,1,88,0,46,6,42,41,0
30097,45,0,88,0,44,-13,43,44,2
30098,50,0,86,-1,50,-1,36,37,0
30099,56,0,80,0,56,3,24,23,0
30100,37,0,83,0,34,3,46,49,4
30101,53,-1,83,0,54,12,30,29,0
30102,41,-1,81,0,42,2,40,40,0
30103,44,3,75,0,42,-19,31,34,2
30104,44,2,79,1,44,5,36,35,0
30105,56,0,84,0,56,12,28,27,0
30106,37,0,100,0,30,-17,64,69,6
30107,55,5,83,0,54,0,29,29,0
30108,37,0,78,0,12,-3,42,65,24
30109,37,-1,80,0,30,0,43,49,6
30110,41,-1,76,0,42,5,35,35,0
30111,37,3,81,0,36,0,44,45,0
30112,37,0,108,0,36,0,71,72,0
30113,64,0,113,0,62,-14,48,51,2
30114,51,5,85,0,50,0,34,36,2
30115,56,1,86,3,56,3,31,30,0
30116,45,-1,80,0,46,12,35,34,0
30117,46,-1,83,-2,46,-3,37,37,0
30118,37,0,107,3,36,0,70,71,0
30119,46,0,83,0,44,-25,37,39,2
30120,41,2,83,1,38,-2,42,44,2
30121,84,1,86,-4,-4,0,3,92,88
30122,37,0,76,0,24,26,39,52,14
30123,37,0,75,-1,24,0,38,52,14
30124,37,0,76,0,28,-6,40,48,8
30125,44,2,81,-1,42,-12,37,39,2
30126,45,0,81,-1,44,-2,37,37,0
30127,53,-2,84,0,54,0,31,30,0
30128,46,0,100,0,46,6,54,53,0
30129,48,0,86,0,50,24,38,37,0
30130,48,0,88,-2,46,-4,39,41,2
30131,51,-1,81,0,50,-2,30,32,2
30132,49,5,87,0,50,30,38,38,0
30133,37,0,77,0,26,8,40,51,10
30134,78,1,82,1,-40,7,4,123,120
30135,44,2,77,0,44,1,33,34,0
30136,46,1,84,0,46,19,38,37,0
30137,37,0,75,0,26,-15,38,49,10
30138,42,0,77,-6,42,0,35,35,0
30139,38,2,77,0,36,-11,39,41,2
30140,47,0,86,-1,46,-2,38,39,0
30141,37,0,83,0,18,6,47,65,18
30142,45,0,88,1,44,0,43,44,2
30143,44,5,86,0,42,-13,42,44,2
30144,44,0,89,0,44,14,45,45,0
30145,51,3,88,0,52,10,36,36,0
30146,44,0,87,0,42,-22,43,46,2
30147,50,0,101,-7,50,0,51,52,2
30148,56,0,81,0,56,19,25,24,0
30149,37,0,78,0,-4,4,41,83,42
30150,41,0,79,-1,38,-8,39,41,2
30151,53,-1,90,0,52,-24,37,39,2
30152,53,0,108,0,52,-8,55,56,2
30153,49,-2,81,0,50,0,31,32,0
30154,41,0,83,-2,42,1,41,41,0
30155,37,0,81,4,34,1,43,47,4
30156,37,0,79,0,6,-5,43,74,32
30157,43,-5,81,0,44,17,38,37,0
30158,63,4,111,0,62,0,48,49,2
30159,44,0,76,0,44,11,32,32,0
30160,41,0,83,4,38,-4,42,44,2
30161,37,0,77,0,-20,-5,41,98,58
30162,53,0,84,0,52,-30,30,32,2
30163,41,-2,76,0,42,21,35,35,0
30164,49,0,86,-2,50,-3,37,37,0
30165,47,-1,78,0,46,0,31,32,0
30166,44,-16,88,0,44,0,44,44,0
30167,51,0,86,-3,52,0,35,35,0
30168,37,0,76,-3,24,12,39,52,14
30169,45,0,80,-6,44,0,35,36,2
30170,56,2,84,0,56,1,28,27,0
30171,56,1,85,0,56,0,29,28,0
30172,49,0,81,0,50,8,33,32,0
30173,47,0,102,0,46,0,55,55,0
30174,48,0,81,-3,46,0,32,34,2
30175,45,0,85,-3,44,0,40,41,2
30176,55,0,93,1,54,0,37,39,2
30177,53,1,81,0,54,20,28,27,0
30178,49,0,78,1,50,2,29,29,0
30179,81,0,84,0,-14,-11,4,100,96
30180,41,2,81,0,38,-20,39,42,2
30181,106,0,107,-7,70,0,1,37,36
30182,48,-5,88,0,46,0,40,42,2
30183,41,-5,77,0,42,0,36,35,0
30184,43,0,86,3,42,-14,43,45,2
30185,55,-2,86,-1,54,0,31,32,0
30186,51,3,77,0,50,0,26,28,2
30187,82,0,85,-7,-10,0,3,95,92
30188,37,0,81,0,8,-22,44,73,28
30189,41,0,83,0,42,30,42,42,0
30190,42,0,106,0,42,0,63,64,2
30191,44,0,77,0,42,-22,34,36,2
30192,52,4,84,0,52,0,31,32,0
30193,46,1,83,0,44,-14,37,39,2
30194,37,0,76,0,36,23,39,40,0
30195,49,4,83,1,46,-3,34,37,2
30196,37,0,90,3743,6,0,53,85,32
30197,104,2,105,0,70,0,1,35,34
30198,45,-4,76,0,44,-1,31,32,2
30199,37,0,79,-2,10,0,42,68,26
30200,55,0,84,4,54,-1,29,30,0
30201,47,-1,75,0,46,0,28,28,0
30202,81,0,84,0,-14,9,3,100,96
30203,41,1,77,0,42,11,36,35,0
30204,41,0,84,2,38,-7,43,45,2
30205,44,-2,106,0,44,0,62,62,0
30206,45,-3,88,-7,46,6,42,41,0
30207,44,0,81,0,44,16,38,37,0
30208,53,-4,83,0,52,-25,30,32,2
30209,82,0,85,0,-6,10,3,93,90
30210,44,0,76,8,44,0,32,32,0
30211,37,0,76,17,20,-3,40,55,16
30212,38,0,92,0,20,4,54,71,18
30213,46,2,86,0,46,6,40,39,0
30214,44,0,86,0,44,18,43,42,0
30215,44,0,79,0,44,8,36,35,0
30216,42,0,76,-7,42,0,34,35,0
30217,46,1,82,0,46,14,36,35,0
30218,49,3,88,0,46,-5,40,42,2
30219,79,-1,83,0,-42,0,5,127,122
30220,104,0,105,0,72,4,1,33,32
30221,37,0,80,0,28,1,43,52,8
30222,37,0,76,0,26,-20,39,50,12
30223,37,0,104,0,26,12,66,78,12
30224,37,0,76,0,34,-9,38,42,4
30225,37,0,104,0,18,1,66,86,20
30226,37,4,76,0,36,-6,39,40,2
30227,55,0,84,0,56,25,29,28,0
30228,37,-1,80,0,20,4,43,59,16
30229,41,0,79,0,42,1,38,38,0
30230,41,0,86,0,42,11,45,45,0
30231,56,0,85,0,56,0,29,28,0
30232,50,3,83,0,50,0,33,33,0
30233,80,0,84,0,-32,7,4,117,114
30234,38,1,94,0,38,16,56,55,0
30235,50,-2,86,0,50,0,37,37,0
30236,51,0,80,0,50,-15,29,31,2
30237,40,1,90,4,38,0,49,51,2
30238,47,0,86,4,46,0,39,40,0
30239,37,0,78,0,10,10,41,68,26
30240,45,0,78,-1,44,-6,33,34,2
30241,49,0,95,2,50,2,46,46,0
30242,38,4,94,0,34,0,56,61,4
30243,44,0,107,0,44,0,63,63,0
30244,37,0,97,3,30,0,60,66,6
30245,42,2,77,8,42,0,35,35,0
30246,46,0,83,-2,46,0,36,36,0
30247,56,0,82,0,56,7,26,25,0
30248,43,-3,87,0,44,11,44,43,0
30249,101,0,102,0,72,1,1,30,28
30250,38,-3,76,0,-2,0,38,79,40
30251,48,-5,86,0,46,-7,37,39,2
30252,81,2,85,0,-42,-27,4,129,124
30253,46,0,79,0,46,8,33,32,0
30254,48,0,85,3,46,0,37,39,2
30255,37,-2,77,0,36,21,40,41,0
30256,45,5,76,1,46,30,31,30,0
30257,41,0,88,0,38,-16,48,50,2
30258,42,1,86,2,42,0,44,45,0
30259,44,2,108,-1,44,6,64,64,0
30260,42,0,84,-7,42,0,41,43,2
30261,41,3,83,1,38,-4,42,44,2
30262,44,0,88,-1,44,0,44,44,0
30263,51,3,79,0,52,19,27,27,0
30264,37,-1,97,-10,26,-8,60,71,12
30265,41,0,86,0,38,-23,46,48,2
30266,37,0,80,0,38,31,43,41,0
30267,37,0,95,0,28,22,58,67,8
30268,44,0,79,0,44,11,35,35,0
30269,37,0,78,-2,2,9,41,75,34
30270,55,1,82,0,54,0,26,28,2
30271,55,0,86,-4,54,0,31,32,0
30272,37,0,77,0,12,-1,41,65,24
30273,46,2,81,0,46,9,35,35,0
30274,52,2,82,0,52,0,29,30,0
30275,40,0,81,7,38,0,40,42,2
30276,39,2,81,5,38,0,42,43,0
30277,37,0,79,0,12,8,43,66,24
30278,38,0,77,0,36,-30,39,41,2
30279,44,-2,79,-5,44,8,36,35,0
30280,44,0,83,0,44,2,40,39,0
30281,48,-1,84,-3,46,0,36,37,2
30282,45,1,86,0,44,-4,40,42,2
30283,47,-2,88,0,46,0,40,41,0
30284,38,0,75,0,38,12,37,36,0
30285,57,-5,92,0,56,0,35,35,0
30286,45,-5,77,0,44,0,32,33,0
30287,45,-3,85,1,44,0,40,41,2
30288,37,-2,109,-6,38,7,71,70,0
30289,43,0,77,0,44,14,34,33,0
30290,80,0,84,0,-36,0,4,121,116
30291,37,0,80,0,20,-6,43,59,16
30292,37,0,105,-3,18,13,68,87,18
30293,45,0,79,0,44,-26,33,35,2
30294,44,-4,93,0,44,0,49,49,0
30295,46,0,79,1,46,9,33,32,0
30296,39,0,81,8,38,0,42,42,0
30297,66,0,109,0,68,12,43,42,0
30298,56,-1,96,0,56,3,40,39,0
30299,41,-8,78,-6,42,-9,37,37,0
30300,45,-1,81,1,44,-21,36,37,2
30301,66,-3,109,0,64,-1,44,45,0
30302,37,0,80,0,10,-22,43,70,26
30303,48,-1,95,-2,46,-4,47,49,2
30304,44,0,79,0,44,5,36,35,0
30305,49,1,102,0,50,1,53,53,0
30306,49,1,102,0,50,8,53,53,0
30307,43,0,95,0,42,-11,52,54,2
30308,45,-5,79,1,44,-11,33,35,2
30309,37,0,79,0,8,-4,43,72,28
30310,45,3,88,0,44,0,44,44,0
30311,38,2,92,0,26,5,54,66,12
30312,43,0,87,2,42,-8,44,46,2
30313,53,0,104,0,54,11,51,49,0
30314,49,-1,111,0,46,-23,62,64,2
30315,53,-4,77,0,52,-15,24,25,2
30316,37,0,90,0,34,10,53,57,4
30317,41,1,83,0,42,2,41,41,0
30318,37,0,98,6,28,0,61,70,8
30319,40,3,85,-1,38,0,45,46,2
30320,37,1,76,0,30,0,39,45,6
30321,37,0,78,-5,24,0,42,55,14
30322,45,-1,82,5,44,0,37,38,2
30323,42,1,97,-1,42,0,54,55,2
30324,37,0,93,0,12,23,56,81,24
30325,41,0,83,0,42,1,42,42,0
30326,51,-5,77,0,52,0,26,26,0
30327,38,-1,110,0,38,0,72,71,0
30328,45,-1,79,0,46,20,34,33,0
30329,44,0,75,-2,42,-24,31,34,2
30330,39,-1,80,0,38,0,41,41,0
30331,45,2,102,0,44,0,58,58,0
30332,41,0,89,0,42,19,48,48,0
30333,45,0,107,0,46,28,62,60,0
30334,40,-3,79,0,38,0,39,40,2
30335,44,0,79,0,44,12,35,35,0
30336,38,0,86,-7,38,0,48,47,0
30337,104,0,106,1,70,0,1,36,34
30338,37,0,75,0,28,-23,38,46,8
30339,37,0,76,-6,36,3,40,40,0
30340,45,0,79,0,44,-9,33,35,2
30341,56,0,92,0,56,5,35,35,0
30342,38,0,93,0,30,3,55,62,8
30343,37,-5,109,0,36,-21,72,73,2
30344,37,0,81,0,34,-25,43,47,4
30345,44,3,79,0,44,13,35,35,0
30346,43,0,77,5,42,-1,34,35,2
30347,37,0,77,3,36,11,41,41,0
30348,43,0,76,0,42,-5,32,34,2
30349,37,0,80,6,8,0,43,72,28
30350,50,-3,77,1,50,0,26,28,2
30351,38,0,82,0,38,12,44,43,0
30352,52,0,86,0,54,30,33,32,0
30353,56,-1,86,0,56,5,30,29,0
30354,47,0,75,-6,46,0,27,28,0
30355,41,5,77,0,42,16,36,36,0
30356,37,2,76,-3,20,0,39,55,16
30357,53,2,79,0,52,-12,26,27,2
30358,37,0,105,1,24,0,68,82,14
30359,38,3,77,0,38,9,39,38,0
30360,55,1,87,1,54,0,32,33,2
30361,41,0,83,0,42,1,41,41,0
30362,49,0,86,0,50,21,38,37,0
30363,56,0,96,0,56,27,40,39,0
30364,41,4,88,0,42,1,47,47,0
30365,37,0,77,-1,-12,20,40,90,50
30366,103,2,104,4,72,7,1,32,30
30367,49,0,81,0,46,-12,33,35,2
30368,37,0,77,0,30,15,40,46,6
30369,37,0,77,0,8,5,40,70,30
30370,81,-4,85,0,-24,0,4,111,106
30371,57,-1,80,-2,56,0,23,23,0
30372,44,-5,79,0,44,0,35,35,0
30373,37,0,79,-1,26,11,43,54,10
30374,43,0,79,-5,42,0,35,37,2
30375,37,0,79,6,6,22,43,74,32
30376,41,4,90,7,42,15,48,48,0
30377,37,4,77,0,-22,0,40,101,60
30378,41,0,84,5,38,-7,43,45,2
30379,86,-37,107,0,64,-6,21,42,22
30380,37,0,97,0,34,-7,59,63,4
30381,40,0,83,0,38,0,43,44,2
30382,42,0,78,-5,42,0,36,37,0
30383,56,0,86,0,56,11,30,29,0
30384,45,0,86,0,44,-13,41,42,2
30385,45,0,83,-2,44,-19,37,39,2
30386,81,0,85,1,-12,0,4,98,94
30387,55,-3,108,0,54,0,53,53,0
30388,45,-2,109,0,44,-1,64,66,2
30389,55,0,87,0,54,-2,32,33,2
